"<5","5-17","18-24","25-34","35-49","50+"
0.0720963228871573,0.177820561332345,0.250655282248023,0.2865305416333,0.352606489074557,0.346578534824273
0.0638791009009715,0.174276211160912,0.275015671320947,0.298440017595897,0.340104833155587,0.368345350402434
0.0735289500804801,0.180348331593447,0.271485054738282,0.292406089721042,0.342023278029716,0.363704074253971
0.0780663436170179,0.18097112248891,0.271472335557494,0.268290703403279,0.33708294611765,0.350996888465965
0.080137033250772,0.174703581112426,0.265325878250352,0.289932217830182,0.338416384583144,0.370402896727023
0.0750105858691414,0.175226121882022,0.262864011167568,0.289721895239446,0.351023825302284,0.356969993204456
0.0785789143955455,0.179390515572921,0.254842374235599,0.280793416891712,0.346681800981905,0.357712588923096
0.0966190039159283,0.169956075818585,0.278290953473863,0.287068141460221,0.351404377109535,0.362490887593403
0.101582904643594,0.176563639791,0.26543567597985,0.284584204814528,0.353459972873699,0.35932685921402
0.0692955644849966,0.17903291703657,0.258365105602317,0.292082691112034,0.332232155120873,0.355223123045689
0.0707730135047463,0.180099149853152,0.273683375795503,0.27837330075521,0.348162779167298,0.356201945636037
0.0702407716350874,0.186285120363025,0.264074795733294,0.26594111986843,0.345377905196288,0.360127950599203
0.0722127960758724,0.184415604928412,0.2767071421671,0.286740597453399,0.329276625214516,0.356343906553848
0.0765028618324753,0.179587714533058,0.275045123658209,0.291848434942913,0.347751824637474,0.338141827209911
0.0681356867489323,0.185947340893637,0.259710701176425,0.283928310700117,0.329498602195859,0.386325145303469
0.0669263193140356,0.181363584751929,0.264790116274452,0.288944676521843,0.329013971804313,0.360491642737635
0.0665485163456666,0.18521230978286,0.26934537668402,0.294783780353645,0.346668130210148,0.379378320825724
0.0724727913951007,0.177198545453178,0.271099400497919,0.263016828410507,0.344437264165605,0.365381824044061
0.0736434478381041,0.169766782252773,0.264433111879301,0.285807921661761,0.345228909657585,0.369894946866535
0.0765908931113787,0.186986057440909,0.255508748556198,0.268138729598035,0.356952689563852,0.354354431133093
0.0889936752324716,0.182371521869569,0.269052801327828,0.283166229196196,0.333852435008098,0.366423009137562
