"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"East Asia & Pacific (excluding high income)","EAP","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1501612726465","36.5028752939885","38.0736777658378","39.0794971017012","44.944829144193","47.2920967696574","47.9968222265541","51.3595626464202","49.4167951347923","36.4201815564956","33.6107044357743","42.550552464079","47.4381482346646","52.7736495174904","56.1462129031227","60.9652374546553","66.2793247031326","70.9609129180565","81.6718354344143","79.4102394463727","86.5680540056245","92.4871552851352","97.1145058486013","99.7044208293781","101.751313221419","96.1797850860302","97.3061893529542","98.2131138410925","100","99.9434248127307","98.1185014084462","100.128960126474","102.327502801265","101.909805149917",
"Egypt, Arab Rep.","EGY","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81367137359781","5.58988893606985","6.61567719505673","7.17331959797929","7.77938415767976","8.66621384192667","9.282179502192","10.198913301185","10.441410974847","10.5374130055201","10.9530514611368","11.1576215860133","11.5108249192571","12.2909703421533","13.7253153153878","14.5780320298989","15.6509719408717","17.6223276464608","19.7729537742763","21.984665876078","24.2066262954566","27.0298393958552","32.2960298856716","35.1098778702134","39.0589050965386","42.9378018915965","45.6195523545898","59.0857507172041","71.5970525596783","81.3472078472623","86.3719712663466","90.5585558274095","100","124.800609538791",
"Euro area","EMU","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9841425659438","11.8183814260312","14.4361529118971","16.0674381909415","17.5255316776271","18.208528249303","19.867174577182","20.3278072365198","25.4052045502586","29.2356157273169","33.9567780622853","41.3840903943259","51.6470491965951","55.5844597903212","61.9177553363434","66.4304502955943","77.1099556957934","99.8608680813897","83.6552469878995","100","","","","","","","","","","","","",
"Spain","ESP","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4628264532839","52.8931425491685","56.4426803145405","59.0036208957807","61.2928681131749","64.3165248622102","66.5419353083599","68.1096537250787","69.8577572613404","71.6329198095795","74.0181203299591","77.058956736625","80.206564390328","83.3614922786302","86.5977729793128","90.1491408507114","93.7367400756002","96.9391590258306","99.1244848531413","99.267001417539","99.419355795413","99.3997310750364","99.2858112642884","99.6806475335149","99.4576393296726","100","100.322098012139","101.625494580811","102.89129338564","104.380499194213","105.567977056387","108.372204780191","112.861331759641","119.551508777726",
"Estonia","EST","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.403143845076073","0.937593369787234","9.12881097209598","16.8705472251502","23.5629259222194","30.9637043680685","37.9427636992022","41.7076241193453","44.5831582208243","47.4636838945051","49.2125813156703","52.5592696387273","55.1124218500113","57.2555311524256","59.9410843033582","63.491844041816","69.1925097102799","77.7435886545874","83.0321144877441","82.7093838181761","84.2166401800205","88.8264373928369","92.4436059228938","96.1702387775993","98.9741910723403","100","102.187309907464","105.856207331938","110.977297139996","114.979080740591","113.935698689195","120.715240419328","140.114572042117","151.160684601097",
"Ethiopia","ETH","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.80453801517787","10.4848216034586","12.1133477768036","13.7337338625703","14.1362808244988","15.9324888315852","15.9705894728982","16.003593582558","15.979564676881","16.3347461510541","17.4455088893258","16.4414613509098","15.8460446444254","17.8692641904089","18.5681958811552","20.4019002770929","22.7587991638672","26.677996262701","34.7645432745248","43.1589342675924","43.7823962845098","52.5659659349955","70.1973294708744","73.6383880300425","81.7251999043101","90.581386153143","99.9999712390324","106.676824401898","119.885863295834","135.303661045075","160.002790013053","194.824619719042","262.365158400927","348.999951585069",
"European Union","EUU","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7026604068857","65.6808132723631","66.263892579682","67.4340474748031","68.6784827753224","71.5637435733581","71.5077263620953","72.9953886693017","75.256740211389","75.954397199198","77.1984021907639","79.7485594552121","80.5015966299992","80.6544882458928","81.1405615921659","81.8943097112338","82.6483297959808","84.9238703116913","87.5032093293515","89.0554333285967","89.3430206329985","91.6869645751331","94.4137095410741","96.8290902887039","98.4089763225236","100","100.087425458293","100.907404599895","102.927405630847","104.467770034843","106.175482731397","108.721525356096","114.574871059559","120.071707840288",
"Fiji","FJI","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6479472013144","38.844306919788","41.2940899393598","44.282685708637","44.6493631941156","45.1540860985057","46.4493050042953","47.9775131481853","51.5508559827762","55.0211673027499","52.4242375992126","54.1256118193992","55.8935965040822","60.198956917661","61.5197272048214","65.6078274928612","68.0659945552828","70.1246208909033","71.6379935293744","72.6342595383819","75.7065325525287","82.8163908193544","85.7783302345615","88.8846179411523","100","102.530898046902","105.230871502833","107.018173206397","108.54395057325","110.222636047006","108.588529774985","105.859632507562","108.477077258172","113.250069324547",
"France","FRA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.3707924035193","72.1631961812487","73.5826864859834","74.7773035741516","75.4688920532227","76.3177573774478","77.3542121012102","78.0335380604696","78.7750616594696","78.9356140222769","80.1617132210674","81.7716283112791","83.4621960041358","85.0140655724725","86.3935679351147","88.066442374406","89.9645625294249","92.2646298358364","94.4486017526563","94.5115304721682","95.5225179283585","96.4280334046036","97.5483584343083","98.3073827294079","98.8745615046704","100","100.5225593434","101.046862157429","102.049473947308","103.354270506569","106.289403831731","107.802909958624","110.980095571002","117.053296301731",
"Faroe Islands","FRO","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.0941132086423","93.3178168805865","100","98.9125399801478","96.5969989281886","98.0644784411977","100.683957472743","105.57665693226","113.788048115169","114.213242165507","113.763002220477","117.91198263684","117.775484412166","119.918801010291","124.582493699653","",
"Micronesia, Fed. Sts.","FSM","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.2249730893434","83.2665330661323","85.7899807321772","88.3741648106904","90.6851768920734","92.7235688492752","94.457132780022","95.0722406447893","97.9160860246417","97.1478387810255","98.1959728469835","99.2848157879449","99.3783250961033","99.0164634156181","100","102.096994672052","103.510740883783","106.796647882052","112.141796918781","118.154413497407","122.411498788434","124.364736366491","133.222615977414","134.071170301118","138.125340693761","130.873264736738","133.744855967078","146.530612244898","160","154.509803921569","148.8","151.750972762646","168.627450980392","178.988326848249",
"Gabon","GAB","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4853435777364","50.0651615111854","50.1722343495723","49.9166164590823","73.1535216897577","74.1331318286741","84.1875688583523","84.984435210913","69.8687623701152","83.2775112376229","106.669617508192","100","100.855807814236","100.636829285193","108.451559387584","130.244328592559","143.097017734502","149.151970054441","179.696740910696","147.217390392974","171.602950348521","193.364311347594","187.67572144425","176.118791397535","174.619333032414","159.030764035844","152.240541659403","158.056590337168","169.399770472992","172.021206846481","156.2401435054","195.84437519383","222.979524035881","206.4448515465",
"United Kingdom","GBR","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.2173253904558","56.633391530139","58.5141747373882","60.1133930106611","60.9511474340022","67.9538266732728","70.7652643953002","70.6611700845711","71.5601815227645","72.5428020475724","73.372610357408","74.4771239303235","76.0580782920021","77.8779778415345","79.9184559203036","82.2643248459228","84.556894728526","86.4615517865928","89.4040805513553","91.0948117888013","92.5375179695639","94.5633351739984","96.0184792061415","98.0512518387778","99.3433498736803","100","101.964798274078","103.8578166072","105.854018257222","108.093606381207","113.588678280518","113.451886745817","119.290478313775","127.783336977363",
"Georgia","GEO","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.33926295050892E-05","5.41729847414121E-05","0.000764006379489713","0.118760363686832","7.2936369140376","19.1628556592981","27.4086842851954","29.1998349979784","31.2263973776692","34.2643641657188","35.8673233558462","37.7949575579556","40.0320693173719","41.4035720995004","44.8954228734863","48.4579209075985","52.5513094094811","57.5266088862","63.0447495449395","61.698259805284","70.4641618681004","76.92693135261","77.1509167842031","76.6486913060634","80.166793025019","84.4776995305164","86.3994138085896","92.91975724882","96.1578400830737","100","106.847933387699","117.778036386206","127.359809816809","130.515256001561",
"Ghana","GHA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.20270467138792","1.44374303517721","1.60472158001181","2.11433642010773","2.75136329599136","3.93569672214656","5.50358946007657","6.57448712062718","7.69533627243309","8.77046440404655","11.1586718458777","15.0438919677207","18.4766952020213","23.7803210310038","27.1928330369729","31.2618919987398","35.2598694328245","40.9382036370455","48.8844199410902","56.5429311367008","65.9265951093398","75.1001635854842","86.5193527925981","100","123.9399587594","140.365680197901","162.471338214869","179.818903787835","198.823033157826","215.685354366544","235.885527920074","264.442069663318","338.93076731632","451.04847219635",
"Gibraltar","GIB","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0231159146825","16.3855113102672","20.6818273795456","20.8211726966118","21.1184993841582","22.3753327265051","22.7212482633919","23.0470997436688","23.81333294312","24.820083339659","26.3837793566264","26.8461356498963","26.9623183091895","31.2522109602503","36.4155710344331","46.3901037879291","63.8253797969347","72.5176790913911","84.6318475953523","86.1307023652018","100","108.99929083813","121.551617215783","126.814014068884","130.131337656413","133.999217552315","141.595564119224","156.259912060693","167.290431176601","183.020595940787","191.611469294527","213.646788262362","237.13116155766","254.662749770843",
"Gambia, The","GMB","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7258018283971","14.8590508615441","15.917015282886","16.7355195386153","17.3676864765355","18.0560113976754","18.581750486012","19.2961800781606","19.7819740583103","20.6406604507428","21.0982603040894","24.2895785272408","28.2011425214989","35.925756968005","69.7642684609711","72.634234622266","73.5808068715274","76.8292706563346","78.7314449793226","82.2848355000658","86.9292638640972","90.9037771688135","94.3991730412781","100","105.211723106828","115.438683908243","124.466707882667","129.347941941404","138.339905653105","146.989202087314","150.206441416124","161.294865492126","175.234415397036","197.878952552941",
"Guinea-Bissau","GNB","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.50804051949678","10.9266334304796","18.0268898048127","26.8706810072825","33.1179748174336","47.9316576104844","66.7370268279609","89.5198430679463","98.7764988303965","86.5061955538893","66.6683185053855","69.1764056292191","71.5106826567716","71.1028476632549","67.2058455426718","69.2989128921982","66.3582924452588","70.3333305357672","79.30978549903","76.2760214055688","80.2538277728004","87.0376212262923","87.0139285772173","86.2027192621475","87.3212489984502","100","102.840727736993","113.532174147434","110.65803762699","106.837931428776","105.769543225499","108.625314104106","116.554999225603","124.72624534636",
"Equatorial Guinea","GNQ","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6043756949897","45.1532521925092","38.188949815366","37.1604773194893","46.2745848367596","49.8288589249538","50.2380517016304","43.6331677964375","29.8599591469679","41.5524101752243","60.8999367531798","53.6092841168717","52.7607079740203","53.0960665893231","62.081388369853","88.514083907425","100","103.037653859356","123.48036450002","97.7591193863809","122.107527870652","142.92088612601","149.859383642668","148.251881361829","146.363385672317","116.808592573502","109.466679468023","123.415343197791","135.156874446607","130.880930150275","117.572242895367","138.663093380258","166.031575984503","153.81101732631",
"Greece","GRC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9152615850043","38.2305710315263","43.8882422449707","50.2207658167996","55.836395792516","61.3038042591123","65.9847788955666","70.309012551927","73.8972810744179","76.5743824690102","77.7939602126973","80.4971078550634","83.1927715764211","86.0658953622684","88.7018029506312","90.6890066486005","93.8586260591891","97.0710942938149","101.28842867645","103.891309008808","103.706921809117","104.701489836312","104.413411640726","102.277505616768","100.294595750523","100","99.4214192484161","99.7051742020813","99.5404173418504","99.766219995737","99.0160305522562","100.48673570894","108.371773848544","113.269618568403",
"Grenada","GRD","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.219464782794","71.7029423318127","74.5793636068816","75.9840098497788","78.4084794599237","80.8024084459808","82.9623251105101","84.4429597179595","85.9104711727805","86.8739479421349","89.2129465405262","91.1258299704781","91.4649517086573","91.394457751984","93.2508144644411","95.5725190839695","100","102.31944372711","110.349196412176","110.338272064142","110.867666482042","111.116572588317","115.479175912608","118.854745684791","119.776123034993","123.08001810592","126.334555647621","128.262640159012","127.36010804778","131.598057605103","131.20328239902","134.864270906551","137.055736563285","140.992159414849",
"Greenland","GRL","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8801705732815","76.2630093263843","77.4417900101772","78.2487462044087","78.6152432376269","80.231472239579","81.0178218556939","81.4202403542513","82.2168777516978","83.0887518281183","84.8420019426097","87.7285447470603","90.450834890115","96.3599680945902","95.8411235461927","92.7462439489327","94.8222602414219","94.7772051198712","92.8690137765143","98.0126898784489","100","102.884045659297","106.428742413788","107.564733575861","108.629918685899","117.477152678796","121.633238778575","125.606388088377","127.925986820297","128.878860163755","129.784879119182","129.244755600168","","",
"Guatemala","GTM","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7155263389805","22.2274798506253","24.1971423777763","27.706780992238","30.9546469413218","33.6377394747134","36.6314998048679","39.6562871138728","43.4246000936096","45.613876486263","48.729356554891","52.4290765901573","55.8208053399712","58.3166845423039","61.8295992843805","65.3343703177791","68.5888928476252","73.4692330075408","80.3808450946916","83.2746964040619","87.5529947127443","93.5894614869796","96.750680312369","100","102.860311606597","105.155764394121","108.002532095705","109.890323591973","111.287702326059","115.255980154376","118.567584362186","121.761205165905","129.339992104291","135.707288995038",
"Guam","GUM","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.609804352605","77.7729352800174","79.1692244730919","83.1786771964462","86.844262295082","89.4608341810783","92.8813559322034","95.850704784594","96.078431372549","96.6828322017459","100","100.840493089279","102.935779816514","105.532302092812","107.193460490463","108.264314007922","109.858387799564","112.537630600319","117.078962992282","120.884235020361","127.490774907749","",
"Guyana","GUY","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6641517315758","25.0114502373964","27.8379301175776","32.5567066964258","37.952133470083","42.6398704603767","44.3158645755958","44.9554549335221","46.2906736705756","51.4800928598141","54.8705942855815","55.0472619962247","56.4888130353142","59.154275373059","63.1621182214699","67.9829219986768","71.8085223273785","80.9228908323034","88.6548696000069","89.6771612749095","93.2393644831891","95.4857989808688","100","99.4633194718943","97.3692148779217","100.294487466977","101.195308409029","103.329525431445","100.345897861245","103.317329011879","76.1489018137446","93.260488178237","104.440834646168","89.5485053720843",
"High income","HIC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6154636847441","61.7903684238751","67.9072538001324","73.7560436130408","78.4182906529515","81.66448701257","86.4692800859022","91.4500991038032","92.5657228988132","88.7745218849431","85.7613227303563","84.23995796744","81.3742167359765","76.4854998368853","73.738997513942","73.6283629723829","73.2345603956373","75.5322585515978","76.5001422487852","76.2129108298218","76.4191910544307","79.3979085312846","82.2124061667608","83.7024641340301","86.0882463520186","89.2248795995394","90.6866425524818","93.2989620200145","96.7133025989601","98.6910442645857","99.3209942073119","100","101.690190811646","104.913856264487",
"Honduras","HND","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6351160244175","32.3729655884589","33.5624046343931","37.2235979221242","45.1666672868573","55.8774766228399","66.0435888297314","76.8557551697882","84.7711254851828","91.1931547665094","100","108.084349380149","113.631173254932","120.176034264413","127.929772588656","137.24199074285","144.582602960646","154.161933683899","166.171940154092","178.890295815975","187.255283498866","201.874687798079","209.101372488429","211.974489161159","226.493378089383","242.195643894361","251.103764719226","262.435683328713","267.5458753463","276.53204804679","285.939619329505","299.109220694224","326.963452896506","347.165176712661",
"Heavily indebted poor countries (HIPC)","HPC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0910399753029884","0.181438503636155","1.26071947759158","19.752820497328","41.828325743632","51.6704639339566","53.6613804090817","57.3588693276691","62.0494495818229","64.2294626043276","67.0165309867482","69.8493601545812","72.5345612445439","75.6538220883165","78.4000052750755","80.842882783724","83.9797595832047","87.5695843204045","92.3954967692566","95.1486558173394","96.033500660341","97.6351807123937","99.0227525065505","99.7341434321284","99.8785964222655","100","99.9834834087526","101.214298718413","103.258128947634","105.315500271073","106.187074707739","108.453545443427","117.730213950595","127.763950628894",
"Haiti","HTI","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.72501790526595","6.56145783835802","7.93333833298085","9.38804621720388","14.711809308653","17.0603109492641","18.7623482323948","21.1502306972832","24.1445571864923","25.8422581929807","28.6994299433131","32.5016250931548","35.8236063992471","42.2666688022239","50.425372052082","55.5042821389181","63.0075262550182","65.59855723657","73.9131344636382","82.4881425429905","88.5871701838607","92.4147831654365","99.9999979999737","108.077146680343","110.475363476906","116.226670353091","134.477993739192","153.008896403196","163.009188930186","195.28564065202","231.775126089776","275.720237925865","358.991311689138","472.116521526886",
"Hungary","HUN","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.70192700352667","11.8098586289205","14.3500623377633","17.4035339070691","20.7956672378989","26.3549290701968","32.1346390031848","38.6453734853463","43.9657743868524","47.5359114776378","52.0915064825211","57.8458280790299","62.5264266310074","65.9237663242642","69.2799918925242","71.0999987192856","73.6999027310827","77.7118875447595","81.4468286213531","84.8668335302888","87.016145880674","88.6944443011348","91.2601631965364","93.8341852025997","97.299224645347","100","101.320471994833","105.403388172955","110.512738775223","115.800801153602","123.199866252498","131.133011305711","149.794997515558","171.888269391334",
"IBRD only","IBD","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.93607092198582","7.5537796127215","8.10436375058145","9.65655836018517","10.4075076512856","11.4359822543442","12.4282263702132","13.9906254740755","24.5215327873487","27.9940751039258","33.7181515317144","38.5384025248225","40.8106466601797","43.0501019755199","46.7311986824197","53.4286145801289","60.9553302759474","67.8180340032292","80.1268384774862","86.7571359930639","100","107.465943033675","111.500084236182","117.03716759416","123.407704913933","128.319631030817","131.449249420225","137.091942591614","142.326556547384","144.601630186014","144.020835663022","152.667808069412","167.273059180925","169.837478413828",
"IDA only","IDX","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.9051306585498","36.2413475577092","37.5976638632552","38.4084074279095","39.3845139329349","40.5345543686819","41.5761776028458","42.6755467863359","43.6942610668595","44.6965936061259","46.1736713975886","47.9937424541103","49.1854680314359","50.7430848189899","53.5080080309295","55.0579739185866","57.018732421793","63.6460744753253","87.6615864680252","93.7679900223861","98.6502903273081","103.4395246979","99.6291392529282","101.159106260071","100.630998674075","100","102.236786066234","106.326254541559","107.708482226327","109.647238595238","109.421581917938","116.550307048154","","",
"India","IND","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9110382485959","26.061722746019","28.3981958982932","31.1987643124506","34.3124149581869","37.4220469518209","40.2567738527222","42.8639117277058","46.2973828646763","47.7179696877321","49.4572754437583","51.047631514634","52.9444000776795","54.9921825701831","58.1407122653851","61.4093268655269","66.5682864752233","71.1910667115851","77.7363517617385","83.2092750021032","91.9679089631846","99.9999988608692","107.934386248432","114.611751371953","118.430336326022","121.130060189743","125.052221196656","130.015866407521","135.065995050433","138.315030740189","144.974702950814","157.087205592233","167.686685341603","169.978068777188",
"Not classified","INX","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7711694454921","52.7037725448562","54.1859195648216","56.99044846031","57.9561691967482","59.7145574114919","61.083365774499","63.4834900294921","67.6434240113845","70.6036310619576","75.4575955975362","80.633749764657","84.8161445640728","88.1339232076976","88.5881096929318","91.310609379154","94.4333387916694","95.5651110829862","95.0829605925381","90.685755750995","88.0650858644535","89.253716316449","91.1354282964343","92.1682299122119","92.335982904242","100","100.583849082632","101.842236990149","102.982902874573","106.438403063977","105.124907795704","105.626860887635","112.579500025195","115.917729539753",
"Iran, Islamic Rep.","IRN","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.672765995504386","0.845109222182118","1.09307721980747","1.63848793651306","2.19445125111933","3.02697107399389","3.8997571896341","4.5053148591636","4.9279817456883","6.49053866493855","8.10858195769751","9.30909148765767","11.9416740828679","13.5103795141215","16.8485568322869","20.2462690863477","23.1987001098412","28.520264162458","34.0594644107112","35.6256946421902","41.2839904743214","51.0860381659958","60.7688266541613","83.1169466460635","91.2281372468209","91.4078582086775","100","113.035331167158","148.801048621927","194.237249763401","280.216336581802","438.033209600648","659.613395273288","876.687447270403",
"Iraq","IRQ","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0819280900629311","0.172971842010911","0.353728743102472","0.758633799514584","3.76614659358575","14.8901259281674","13.0222880650151","24.9375250959086","20.9822427098121","35.9106981781782","44.7491960499863","36.1811878458648","39.1341880738919","44.55763217114","52.2715436174684","71.0149957656442","87.3802197269979","100","130.17540867057","104.763606124508","122.140473872968","152.296269738679","156.36222891926","156.344094219056","151.898963761794","106.026002368229","94.2526938452678","108.061052604278","127.732478082883","124.316349551761","110.36781124496","153.30070531843","194.682442863795","159.270849834249",
